episode,file,actions_taken,total_reward,epsilon,instrs_eliminated
4253,tests/train_files/train_none_few_light_has_large_v02.simpl,5,4071.4285,0.522,53
4254,tests/train_files/train_none_few_light_has_large_v03.simpl,5,4071.4285,0.522,53
4255,tests/train_files/train_none_few_light_has_medium_v01.simpl,5,4666.6665,0.521,12
4256,tests/train_files/train_none_few_light_has_medium_v02.simpl,5,5999.9995,0.521,12
4257,tests/train_files/train_none_few_light_has_medium_v03.simpl,5,6666.6665,0.521,12
4258,tests/train_files/train_none_few_light_has_tiny_v01.simpl,5,5749.9995,0.521,11
4259,tests/train_files/train_none_few_light_has_tiny_v02.simpl,5,3749.9998,0.521,11
4260,tests/train_files/train_none_few_light_has_tiny_v03.simpl,5,2999.9998,0.521,11
4261,tests/train_files/train_none_few_light_no_large_v01.simpl,5,4269.2305,0.521,53
4262,tests/train_files/train_none_few_light_no_large_v02.simpl,5,4250.0000,0.521,55
4263,tests/train_files/train_none_few_light_no_large_v03.simpl,5,4340.6592,0.521,53
4264,tests/train_files/train_none_few_light_no_medium_v01.simpl,5,4666.6665,0.520,12
4265,tests/train_files/train_none_few_light_no_medium_v02.simpl,5,5666.6665,0.520,14
4266,tests/train_files/train_none_few_light_no_medium_v03.simpl,5,4000.0000,0.520,12
4267,tests/train_files/train_none_few_light_no_tiny_v01.simpl,5,5749.9995,0.520,11
4268,tests/train_files/train_none_few_light_no_tiny_v02.simpl,5,8333.3330,0.520,13
4269,tests/train_files/train_none_few_light_no_tiny_v03.simpl,5,5749.9995,0.520,11
4270,tests/train_files/train_none_few_none_has_large_v01.simpl,5,3050.0000,0.520,55
4271,tests/train_files/train_none_few_none_has_large_v02.simpl,5,4142.8569,0.520,55
4272,tests/train_files/train_none_few_none_has_large_v03.simpl,5,3571.4282,0.520,55
